mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,chroma0_mean,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma0_std,chroma1_std,chroma2_std,chroma3_std,chroma4_std,chroma5_std,chroma6_std,chroma7_std,chroma8_std,chroma9_std,chroma10_std,chroma11_std,label,file
4.229515e-06,2.6027786e-07,5.205557e-07,-6.5069463e-07,1.7894102e-07,2.6027786e-07,-6.5069464e-08,2.6027786e-07,1.3013893e-07,9.760419e-08,-2.6027786e-07,1.3013893e-07,1.3013893e-07,3.9041677e-07,1.6267366e-07,1.6267366e-08,-1.6267366e-07,-1.9520839e-07,-2.4401048e-08,6.5069464e-08,48.87242,20.938425,16.06061,15.757839,9.283217,10.876694,8.461052,9.833072,11.109802,9.882954,9.612847,10.691922,8.656772,7.0896263,7.737685,7.6468997,8.458481,8.848929,8.33324,8.681333,0.24433416,0.41144732,0.2273242,0.32903603,0.24627332,0.2862016,0.46652332,0.27304727,0.37328547,0.2772201,0.34332493,0.40966645,0.19941792,0.35592294,0.18223254,0.30445212,0.22705708,0.23265243,0.36339867,0.21673048,0.33316416,0.25798428,0.29117844,0.3712376,tizita,Tizita108.wav
-5.205557e-07,-1.0411114e-06,0.0,5.205557e-07,-2.6027786e-07,-1.3013893e-07,1.9520839e-07,-9.760419e-08,-6.5069464e-08,-6.5069464e-08,-3.2534732e-08,-1.6267366e-07,-2.6027786e-07,5.856252e-07,6.5069464e-08,6.5069464e-08,-1.6267366e-08,-8.133683e-08,-9.760419e-08,-1.3013893e-07,68.30591,27.210083,21.615696,17.325518,14.24603,9.748528,9.520895,10.269887,8.593415,8.480028,7.5497866,6.874066,9.165669,8.089831,6.7208557,7.764681,7.36269,6.6246824,7.8881073,7.5354896,0.3681826,0.44172502,0.31644833,0.4150389,0.47305346,0.4055168,0.5231432,0.4443307,0.5917413,0.5684191,0.5857996,0.5166935,0.22596523,0.26734674,0.20380604,0.26110128,0.26657182,0.26632866,0.29404137,0.26275656,0.30091792,0.28579238,0.2846857,0.2865305,tizita,Tizita109.wav
-5.205557e-07,-1.0020697e-05,1.691806e-06,-1.3013893e-06,-2.440105e-07,-1.2363198e-06,0.0,-1.3989935e-06,1.3013893e-07,3.9041677e-07,4.88021e-07,2.7654522e-07,1.333924e-06,-1.9520839e-07,-2.928126e-07,-2.928126e-07,8.133683e-08,-7.8083355e-07,-1.9520839e-07,6.5069464e-08,45.96025,18.252632,37.53801,22.516346,12.624908,18.812895,10.03947,10.55015,11.456233,9.447064,8.060985,7.3182983,7.0170913,6.952061,7.250977,9.58093,11.914375,10.888208,12.406802,13.021403,0.24926324,0.2810752,0.18291143,0.24368039,0.3248277,0.29670605,0.41939428,0.30126214,0.30023807,0.15838946,0.187407,0.29025263,0.27200586,0.3351625,0.22142561,0.28348285,0.35139886,0.2780025,0.40304694,0.2900391,0.35163698,0.2111048,0.23355827,0.32369095,tizita,Tizita11.wav
1.5616671e-06,2.6027786e-07,4.229515e-07,2.6027786e-07,0.0,0.0,5.205557e-07,0.0,-4.229515e-07,-2.2774312e-07,0.0,0.0,6.5069464e-08,0.0,6.5069464e-08,2.928126e-07,1.9520839e-07,-3.2534732e-08,6.5069464e-08,-2.2774312e-07,36.476063,21.097748,19.606207,16.347319,13.138786,10.825494,10.715178,10.469568,9.388197,8.874069,8.761863,8.539153,8.440235,8.340256,8.530485,7.329399,8.874402,8.049914,8.21611,8.531941,0.46067882,0.54749167,0.36895448,0.4246424,0.3225774,0.44133365,0.36427274,0.4087967,0.64228976,0.4946416,0.5445771,0.34524804,0.28132153,0.3169472,0.23146029,0.2928505,0.22406907,0.2832856,0.25568128,0.23469703,0.29612392,0.25258502,0.29061246,0.20564155,tizita,Tizita110.wav
7.320315e-08,1.0411114e-06,5.205557e-07,-1.9520839e-07,2.2774312e-07,3.9041677e-07,3.2534732e-08,-4.8802097e-08,-1.6267366e-07,-1.3013893e-07,-4.229515e-07,6.5069464e-08,5.042883e-07,2.6027786e-07,1.7894102e-07,-9.760419e-08,-1.464063e-07,2.6027786e-07,-1.9520839e-07,-3.2534732e-08,46.73573,19.813772,23.48974,14.609101,11.374794,10.588839,11.102619,9.476813,9.474022,9.567777,7.525323,9.873834,11.7857275,9.979508,9.240494,11.683183,10.714821,9.316186,10.6193075,11.330074,0.35091183,0.3364575,0.2676324,0.42561203,0.35053793,0.3008716,0.45246476,0.35193434,0.6218133,0.4240277,0.37260863,0.5367837,0.2627653,0.30626446,0.20175101,0.29373345,0.31491366,0.23753394,0.29270396,0.24622649,0.32111958,0.26751038,0.23967527,0.34388804,tizita,Tizita111.wav
-9.76042e-07,6.8322936e-07,-6.5069464e-08,-4.5548623e-07,8.947051e-08,3.9041677e-07,9.760419e-08,0.0,1.9520839e-07,1.3013893e-07,1.1387156e-07,1.6267366e-07,8.133683e-07,3.2534732e-08,0.0,-1.3013893e-07,6.5069464e-08,-2.1147575e-07,1.9520839e-07,-1.6267366e-07,40.886105,19.353497,19.1657,15.014365,10.365436,11.728416,9.456733,8.698408,9.173607,7.966218,8.4764805,7.461794,8.585032,7.7801104,9.327376,8.270228,9.355152,7.4507937,8.123789,8.213768,0.55006635,0.38023365,0.44488066,0.2944856,0.40204573,0.35223293,0.41742212,0.5953362,0.49486202,0.6828736,0.46304813,0.43951422,0.3292721,0.25725096,0.30291745,0.21127261,0.26456878,0.25208598,0.26328453,0.28631762,0.23548664,0.28374407,0.23302454,0.2503827,tizita,Tizita112.wav
2.0822229e-06,0.0,9.760419e-08,0.0,-3.2534732e-07,-2.6027786e-07,1.4965976e-06,0.0,-3.9041677e-07,5.205557e-07,-1.5616671e-06,0.0,-3.2534732e-07,8.133683e-09,-7.8083355e-07,-9.760419e-08,-1.3013893e-07,0.0,4.8802097e-08,1.7894102e-07,33.59902,15.183078,15.228809,16.483929,12.458876,11.551079,11.228016,12.226594,9.455566,9.610239,8.634471,8.235492,8.129394,6.746413,8.639319,8.573769,8.708054,9.12635,8.046067,9.18239,0.29451066,0.41621083,0.2732691,0.30756402,0.3683285,0.28771272,0.3913592,0.23213336,0.25946206,0.35991436,0.3874034,0.49339658,0.21457098,0.36112854,0.20550647,0.24493685,0.323023,0.24598874,0.3340474,0.20598382,0.22167903,0.31041786,0.28701994,0.3438462,tizita,Tizita113.wav
2.6027786e-07,-3.2534732e-07,-6.9786997e-06,9.1097246e-07,-1.0411114e-06,9.1097246e-07,9.76042e-07,-3.2534732e-07,4.229515e-07,-1.1387156e-07,-5.856252e-07,-1.3013893e-07,2.2774312e-07,-4.8802097e-08,-5.205557e-07,1.3013893e-07,4.8802097e-08,9.760419e-08,-1.5453998e-07,3.0907995e-07,30.927734,16.87688,12.056483,11.320533,9.433051,10.246051,6.9238157,7.7341075,7.1045113,7.687086,7.863332,7.7974806,7.075791,6.067346,7.545439,7.6346264,9.2200775,9.868982,8.712088,8.13684,0.47321457,0.27512154,0.43683085,0.2908875,0.25012833,0.37025574,0.29535976,0.5133272,0.31584957,0.3065182,0.4653009,0.41284844,0.3516087,0.21959846,0.29954,0.22847378,0.18527354,0.29939315,0.22742455,0.32206234,0.2414213,0.23304598,0.34121963,0.27485567,tizita,Tizita114.wav
-2.4726396e-06,-3.741494e-07,8.45903e-07,9.1097246e-07,-2.928126e-07,-3.2534732e-07,-9.76042e-07,2.4401048e-08,-4.5548623e-07,-6.5069464e-08,9.760419e-08,-3.2534732e-08,-4.229515e-07,-6.5069464e-08,2.440105e-07,9.760419e-08,-5.205557e-07,-2.4401048e-08,2.2774312e-07,3.2534732e-08,38.226795,14.521461,12.045107,12.97339,10.412982,8.273141,8.178708,8.23146,8.484328,6.589873,6.8822618,6.37806,6.9104075,6.830428,5.129047,6.458372,6.5927157,8.582436,9.048735,8.887584,0.40323094,0.5587215,0.32381448,0.3746554,0.3819946,0.32435352,0.49559632,0.299159,0.4862893,0.31689924,0.40061536,0.4374707,0.26767662,0.32078463,0.20698497,0.2703914,0.2670314,0.20676115,0.3041087,0.21185212,0.30436093,0.20343058,0.27545935,0.29989386,tizita,Tizita115.wav
-2.8630564e-06,2.1472922e-06,5.205557e-06,-2.0822229e-06,1.5616671e-06,-1.8870144e-06,-5.5309044e-07,-2.8630564e-06,2.6027786e-07,-8.2963567e-07,2.6027786e-07,-2.6027786e-07,9.1097246e-07,-1.9520839e-07,-1.6267366e-07,5.5309044e-07,6.5069464e-08,-9.760419e-08,-9.760419e-08,1.3013893e-07,35.96199,14.417088,25.179384,14.719727,15.053788,10.8061695,7.731201,8.924647,8.378548,6.637866,7.062025,5.9368486,6.8763266,6.353606,5.7407336,5.6270843,6.382098,5.9807706,5.678985,6.349634,0.33186457,0.30260772,0.4271277,0.4575398,0.31081286,0.2751388,0.35125452,0.41551325,0.46880245,0.5551104,0.4507916,0.46469176,0.27048722,0.26612276,0.29035798,0.31386852,0.23519167,0.22048974,0.25116152,0.2833675,0.2967794,0.3379383,0.26711673,0.3443535,tizita,Tizita116.wav
-2.0822229e-06,-5.856252e-07,-3.383612e-06,1.4315282e-06,-4.229515e-07,3.5788204e-07,3.9041677e-07,2.2774312e-07,1.5291324e-06,-1.9520839e-07,2.1960943e-07,9.760419e-08,-3.2534732e-07,8.133683e-08,-6.5069464e-08,-1.9520839e-07,8.947051e-07,2.2774312e-07,-1.9520839e-07,1.7080734e-07,43.573902,16.808767,12.5753355,16.090942,10.16267,9.592765,7.581524,8.340286,6.8633127,9.200681,8.135844,7.1713624,7.753621,6.7572455,7.426,8.505569,10.038676,9.679133,9.498255,9.772295,0.3447366,0.4275656,0.284061,0.40098545,0.36132237,0.29533753,0.45381847,0.3113789,0.5531554,0.23014535,0.30278364,0.5129333,0.26733676,0.32883862,0.20132942,0.30720535,0.26441422,0.2203126,0.32015985,0.1850744,0.34186694,0.18570402,0.23708788,0.3169246,tizita,Tizita117.wav
2.2123618e-06,-9.76042e-07,9.1097246e-07,1.3013893e-07,-5.774915e-07,-6.5069464e-08,3.9041677e-07,6.5069464e-08,5.856252e-07,1.3013893e-07,9.2723985e-07,1.6267366e-07,3.2534732e-08,1.3013893e-07,-1.0736461e-06,8.133683e-08,2.928126e-07,0.0,-5.3682305e-07,-3.2534732e-07,31.157412,13.683263,10.054029,10.33301,9.153439,7.357462,5.8954706,8.669306,6.972828,6.4268303,6.6925387,7.4068213,7.122563,6.0682983,7.1433363,8.41859,9.083067,9.771029,8.756835,8.302728,0.34453416,0.69463253,0.35334504,0.42343688,0.25580645,0.3119933,0.52907634,0.35938632,0.40212834,0.23263744,0.36720535,0.30384228,0.21855152,0.34071922,0.20184582,0.32779926,0.18915626,0.22243272,0.3006492,0.22726849,0.29170066,0.16078413,0.25455326,0.24552327,tizita,Tizita118.wav
-2.0822229e-06,5.205557e-07,5.856252e-07,0.0,2.2774312e-07,-1.3013893e-07,1.382726e-06,-2.6027786e-07,1.6267366e-07,1.3013893e-07,-2.6027786e-07,1.3013893e-07,1.1875177e-06,-2.6027786e-07,2.928126e-07,3.2534732e-08,-4.5548623e-07,2.6027786e-07,6.5069464e-08,-1.1387156e-07,35.626408,18.12439,12.638714,9.376822,8.065492,7.749247,7.0474176,6.4606133,8.178751,8.449006,9.701016,7.2013936,7.8889933,5.701818,5.293962,6.738606,7.2871614,9.459531,8.838215,11.026968,0.3729015,0.20816407,0.22272217,0.46700522,0.223619,0.36455822,0.19776879,0.42963794,0.20759213,0.12467657,0.33692366,0.18966031,0.3560022,0.2133174,0.19724067,0.39334315,0.15892121,0.33051473,0.17739469,0.3481783,0.23825827,0.1324236,0.32241887,0.16101658,tizita,Tizita119.wav
6.2466684e-06,0.0,0.0,-1.4965976e-06,7.8083355e-07,5.205557e-07,1.0411114e-06,6.5069464e-08,3.9041677e-07,5.205557e-07,-2.6027786e-07,0.0,-3.9041677e-07,-6.5069464e-08,-6.5069463e-07,0.0,-2.6027786e-07,-2.6027786e-07,3.9041677e-07,-2.6027786e-07,78.40243,42.984566,33.53027,16.143621,17.921286,19.02308,12.1055565,11.717241,9.164213,13.212615,10.54345,10.310772,10.129108,10.764019,9.663125,13.807139,13.2960615,10.242797,10.279246,9.222437,0.44288895,0.48394623,0.24015029,0.33658472,0.24186243,0.3366429,0.38509166,0.31406096,0.43520576,0.30157384,0.45743182,0.5016713,0.27026725,0.34541276,0.18182938,0.28603414,0.23214413,0.26321906,0.28364944,0.22165704,0.325818,0.22199874,0.31102258,0.34998137,tizita,Tizita12.wav
0.0,-1.8870144e-06,-4.489793e-06,-3.9041677e-07,-7.157641e-07,0.0,-6.5069463e-07,8.133683e-08,-9.841756e-07,1.9520839e-07,-1.691806e-06,0.0,9.1097246e-07,6.5069464e-08,6.5069464e-08,-2.6027786e-07,5.205557e-07,9.760419e-08,-1.7894102e-07,-3.2534732e-08,43.00057,14.1049595,14.516597,15.1323595,9.815297,12.525949,9.104692,8.938614,8.227261,7.8729105,10.517103,9.907434,8.264245,8.237241,9.843997,10.682247,10.145485,10.568026,11.549209,10.985374,0.3536414,0.4457012,0.29147628,0.35718387,0.35416004,0.25028887,0.45686144,0.3212894,0.6331661,0.42056426,0.46038932,0.443736,0.25683352,0.29118106,0.20523307,0.26452032,0.26149556,0.1747634,0.2914751,0.2144811,0.31221622,0.25730553,0.29861084,0.31594804,tizita,Tizita120.wav
1.8219449e-06,-2.6027786e-07,-2.928126e-06,2.2774312e-07,-2.797987e-06,2.928126e-07,6.91363e-07,2.6027786e-07,7.157641e-07,-1.9520839e-07,6.5069464e-08,9.760419e-08,-1.1387156e-07,0.0,7.8083355e-07,0.0,-3.4161468e-07,-2.2774312e-07,-7.8083355e-07,5.612241e-07,32.642345,14.664625,11.847051,10.9405985,7.4979687,8.076399,6.504075,8.311074,8.330376,6.9029713,7.2742524,7.2080197,6.8682084,6.9878945,8.000376,7.8660555,10.259179,9.764404,8.85056,11.220592,0.24081798,0.5416863,0.23490483,0.4429881,0.22366309,0.27858847,0.5451855,0.3645319,0.40940908,0.27207264,0.43848997,0.33267668,0.16744672,0.3631515,0.14476016,0.33919835,0.16509385,0.21314132,0.30788672,0.24278443,0.30749226,0.20602679,0.27054736,0.30277935,tizita,Tizita121.wav
2.7654522e-07,-3.9041677e-07,-3.1884038e-06,1.6430039e-06,-2.6353132e-06,-1.3013893e-07,1.6267366e-07,2.6027786e-07,-2.5214416e-07,-6.5069464e-08,7.8083355e-07,-1.3013893e-07,9.1097246e-07,6.5069464e-08,2.6027786e-07,1.3013893e-07,2.7654522e-07,9.760419e-08,-9.435072e-07,-2.2774312e-07,23.959316,11.3208685,9.774164,9.489355,9.267551,8.890205,7.4834185,8.355784,7.2988987,9.040119,8.658161,7.8118305,8.193882,8.826065,9.787119,8.628135,7.7232366,9.108893,7.8171268,11.392517,0.459297,0.33960092,0.37919927,0.28696305,0.41339996,0.22971492,0.21260218,0.5167084,0.3645409,0.4661386,0.40036994,0.30509093,0.32581952,0.2731829,0.32740894,0.2461622,0.3075127,0.20950483,0.17083685,0.31643957,0.24694222,0.32519323,0.26483506,0.25233608,tizita,Tizita122.wav
1.3013893e-06,-9.1097246e-07,4.6850014e-06,7.8083355e-07,1.5616671e-06,0.0,2.2774312e-07,-1.3013893e-07,-1.1875177e-06,1.3013893e-07,-4.229515e-07,-6.5069464e-08,-3.9041677e-07,1.3013893e-07,6.5069463e-07,-1.3013893e-07,-1.6267366e-07,9.760419e-08,3.2534732e-07,-8.133683e-08,27.238705,14.036837,12.157332,10.11147,9.178721,8.388351,6.6829967,8.207862,7.041677,6.817098,7.9976764,8.415612,7.705596,7.1461196,7.6759553,9.269362,9.080815,8.978864,12.860234,9.719342,0.46196246,0.25765976,0.3713163,0.2475448,0.24767518,0.34969807,0.22577642,0.40355203,0.27855518,0.4147839,0.18585134,0.21416932,0.36204723,0.19779131,0.3400915,0.22894214,0.24397479,0.3546833,0.18212187,0.33470067,0.23521692,0.35882214,0.17160007,0.20670749,tizita,Tizita123.wav
-1.8219449e-06,-1.1712503e-06,3.1884038e-06,5.205557e-07,-4.88021e-07,3.6601574e-07,4.717536e-07,3.2534732e-08,-1.9114155e-07,4.0668414e-07,-1.3013893e-07,1.6267366e-08,8.7843773e-07,2.1960943e-07,7.482988e-07,2.1147575e-07,7.645662e-07,1.6267366e-07,-6.5069464e-08,-3.2534732e-07,35.79522,13.0276375,13.846193,15.177008,13.006985,9.825489,7.6482997,9.202886,6.35404,9.409023,7.5403023,7.7436423,7.080193,5.8698106,5.9015985,6.1467085,5.8288226,7.059238,7.3500357,8.513567,0.36761448,0.38332984,0.28176233,0.4289524,0.30437952,0.4410057,0.3481433,0.4677137,0.45533374,0.3543333,0.49667805,0.3215883,0.30332723,0.28396532,0.21524715,0.31349862,0.22841708,0.2975157,0.24270771,0.28904673,0.31077555,0.24436288,0.3242974,0.26839006,tizita,Tizita124.wav
-1.0411114e-06,-1.3013893e-07,-1.3013893e-06,-1.8219449e-06,1.0411114e-06,0.0,-3.9041677e-07,0.0,-9.1097246e-07,0.0,-1.1061809e-06,6.5069464e-08,-2.7654522e-07,-6.5069464e-08,5.205557e-07,-3.2534732e-08,5.856252e-07,-6.5069464e-08,1.3013893e-07,-2.928126e-07,37.59807,14.68008,12.543524,14.759376,12.369195,9.290219,10.339992,8.787847,8.170584,7.546264,6.6617894,6.816135,7.035411,7.825036,6.89163,8.743571,8.852155,8.151194,7.3185287,7.2272196,0.39608473,0.53554183,0.3019825,0.43716067,0.29495123,0.38145345,0.4921315,0.4569187,0.53541285,0.36695257,0.50647986,0.3940517,0.26231307,0.30919024,0.20081815,0.27862605,0.18333267,0.28441203,0.28043908,0.2624012,0.28698823,0.20908251,0.3052503,0.26411393,tizita,Tizita125.wav
-1.3013893e-06,1.3013893e-06,2.0171533e-06,-3.9041677e-07,1.6267365e-06,0.0,-1.333924e-06,-9.760419e-08,-3.9041677e-07,-2.6027786e-07,1.9520839e-07,-4.229515e-07,1.512865e-06,-6.5069464e-08,-6.9949675e-07,-6.5069464e-08,-3.9041677e-07,6.5069464e-08,-1.3013893e-06,1.6267366e-07,35.19384,18.385578,14.92188,13.604721,9.644575,10.284739,7.8592978,7.0130467,9.244908,8.175267,10.112227,10.005852,9.841417,9.392254,8.691398,12.565425,11.750546,11.293188,13.21758,12.88017,0.28019705,0.5196419,0.3079147,0.24012202,0.29342142,0.19872978,0.40056932,0.284189,0.52337134,0.23251064,0.27590868,0.43555754,0.20888929,0.35712647,0.25522524,0.24411719,0.28939015,0.18024263,0.31701052,0.19549385,0.3748622,0.2018415,0.255369,0.34362233,tizita,Tizita126.wav
2.8630564e-06,-2.6027786e-07,-4.5548623e-07,2.6027786e-07,-1.1712503e-06,-1.3013893e-07,-1.7894102e-07,-1.3013893e-07,-1.333924e-06,2.6027786e-07,-1.6104692e-06,4.3921887e-07,7.157641e-07,-4.5548623e-07,-5.205557e-07,-4.0668414e-07,3.5788204e-07,0.0,-6.5069463e-07,6.5069464e-08,52.61848,24.870718,12.992592,13.053552,10.254552,9.43633,7.5803866,8.016356,8.305717,10.004428,8.7048855,6.662177,7.721278,7.762108,7.647078,8.062292,8.3306,9.163571,8.869625,9.313282,0.35141686,0.4724258,0.2929431,0.30928415,0.37423393,0.26973075,0.3982483,0.27433467,0.47507587,0.26106787,0.31004107,0.4783988,0.2754649,0.34024432,0.21322949,0.24891019,0.3167309,0.21331033,0.2930078,0.20551729,0.32319528,0.20020506,0.23845385,0.333301,tizita,Tizita127.wav
4.1644457e-06,-1.3013893e-07,5.856252e-06,-5.205557e-07,-1.4965976e-06,7.157641e-07,-2.6027786e-07,6.5069464e-08,6.5069463e-07,1.3013893e-07,-9.1097246e-07,0.0,-6.5069464e-08,3.2534732e-08,-3.2534732e-08,2.7654522e-07,-1.464063e-06,-3.2534732e-08,-3.2534732e-07,-8.133683e-07,38.55453,19.00932,13.033693,14.8937,13.772922,11.090435,9.031757,8.857636,9.2245,8.539556,9.2982235,6.082934,7.1087313,7.556706,7.0003667,6.6439257,7.734005,6.255954,8.176617,8.061855,0.37089488,0.4250849,0.35798958,0.34983543,0.36862054,0.27460244,0.4465719,0.368005,0.5514556,0.3778811,0.3805904,0.5556235,0.24763396,0.30597028,0.2650576,0.22336355,0.29487038,0.18221343,0.3082289,0.24246141,0.32006457,0.24176708,0.24999066,0.31171104,tizita,Tizita128.wav
0.0,2.7003828e-06,5.205557e-07,-1.3013893e-07,1.3664587e-06,1.3013893e-07,-2.6027786e-07,-1.3013893e-07,-3.4974838e-07,-6.5069464e-08,-1.3013893e-06,1.6267366e-08,4.88021e-07,-4.88021e-07,-3.2534732e-08,-1.3013893e-07,7.320315e-08,0.0,-9.760419e-08,6.5069464e-08,39.20162,15.785011,15.04246,12.708129,9.473041,10.254893,9.526553,8.0947075,6.9116917,7.436395,7.7267923,7.809876,7.5712104,7.381925,9.52038,10.489446,9.531074,13.290507,11.337797,12.384965,0.2526858,0.4792108,0.27779162,0.45361543,0.21109185,0.23265822,0.4907436,0.3220624,0.49235547,0.2938832,0.32131153,0.26570624,0.19966854,0.33521634,0.18436015,0.34697002,0.14625923,0.18989138,0.34940016,0.23254955,0.33755004,0.24482806,0.2685344,0.2736461,tizita,Tizita129.wav
-2.0041394e-05,1.9520839e-07,-5.5309044e-07,-3.2534732e-07,8.133683e-08,-7.482988e-07,9.760419e-08,0.0,1.6267366e-07,9.760419e-08,5.693578e-07,2.6027786e-07,3.2534732e-07,1.3420576e-07,9.435072e-07,-3.2534732e-08,-2.6027786e-07,-4.5548623e-07,-3.4161468e-07,1.6267366e-07,48.786797,25.514341,19.131174,16.99377,11.350122,14.127026,11.881379,9.491983,10.076769,8.544078,10.5082445,8.331091,8.566092,7.548995,7.8772554,6.875373,8.426405,7.0520263,7.8241177,7.8744636,0.43463212,0.27566135,0.37540245,0.20910427,0.23429337,0.35276946,0.388732,0.55509883,0.34996417,0.37855127,0.47455522,0.30268884,0.34633467,0.2198719,0.33745387,0.17133534,0.1970688,0.28303635,0.2661732,0.34378293,0.26587564,0.2536918,0.3572371,0.2330247,tizita,Tizita13.wav
0.0,7.8083355e-07,-1.5616671e-06,1.0411114e-06,3.9041677e-07,-1.3013893e-07,3.9041677e-07,5.205557e-07,8.133683e-07,-1.3013893e-07,6.9949675e-07,0.0,-6.5069464e-08,6.5069464e-08,1.3013893e-06,-6.5069464e-08,5.205557e-07,-1.3013893e-07,1.3013893e-07,3.2534732e-08,91.59661,36.605354,18.62322,24.602121,14.627282,14.036126,12.678432,11.598803,11.781079,8.568058,8.256522,8.68994,10.479925,11.227459,11.131459,10.555901,12.010959,12.240885,12.724792,11.368401,0.34315455,0.27468005,0.28087202,0.3312612,0.39674053,0.47583875,0.5947791,0.44001162,0.4156949,0.41718948,0.4284163,0.5858092,0.23775525,0.24673302,0.2513693,0.26009727,0.27131918,0.29047656,0.3050629,0.2868553,0.2949651,0.28239423,0.2722603,0.3158044,tizita,Tizita130.wav
-5.205557e-07,1.4803303e-06,5.856252e-07,-3.2534732e-08,-6.9949675e-07,0.0,-1.6267366e-07,-3.2534732e-08,2.928126e-07,1.3013893e-07,-2.6027786e-07,-3.2534732e-08,9.760419e-08,1.3013893e-07,-4.5548623e-07,8.45903e-07,9.760419e-08,-2.1147575e-07,-6.5069464e-08,0.0,33.86848,16.043215,15.419481,10.263139,10.489966,10.081568,9.052305,7.31998,10.621296,8.572117,7.5565815,8.2018,9.257384,10.209936,8.116379,8.386295,8.86617,11.898126,12.4432335,10.204015,0.30963674,0.5142846,0.2804697,0.43398649,0.34668794,0.5348185,0.23866129,0.28665644,0.31521168,0.27740082,0.34937885,0.18643497,0.24470562,0.3864349,0.19383815,0.3478281,0.23639373,0.33175147,0.1878764,0.27076522,0.25286373,0.21673426,0.32597914,0.15976919,tizita,Tizita131.wav
0.0,4.6850014e-06,2.0171533e-06,-3.2534732e-07,-1.0411114e-06,-3.2534732e-08,3.9041677e-07,-1.5942019e-06,6.5069464e-08,4.5548623e-07,-4.8802097e-08,-1.464063e-07,3.9041677e-07,5.205557e-07,-2.6027786e-07,9.1097246e-07,6.5069464e-08,1.3013893e-07,-2.6027786e-07,1.3013893e-07,112.47151,63.39403,27.645334,21.899399,17.299812,9.626994,11.456342,9.809463,10.458055,10.27752,13.33149,9.912282,9.920836,12.188617,13.282227,12.435474,10.43736,12.594837,15.554776,17.329779,0.14134963,0.13352871,0.2473303,0.26414314,0.48900732,0.21380918,0.20276229,0.1998138,0.2030674,0.17610882,0.19083764,0.3151932,0.22182226,0.21602193,0.35252544,0.25871825,0.4389072,0.21996179,0.2602306,0.28582755,0.25130183,0.28474385,0.25235933,0.36690226,tizita,Tizita132.wav
1.8219449e-06,0.0,-5.5309044e-07,-6.5069464e-08,3.2534732e-07,-7.157641e-07,1.1387156e-07,-1.1387156e-07,1.464063e-07,-1.3013893e-07,5.856252e-07,-7.482988e-07,1.2200525e-07,2.440105e-07,-1.3013893e-07,-3.2534732e-08,1.3013893e-07,-4.4735255e-08,6.5069464e-08,-1.1387156e-07,42.247124,17.128586,18.386236,11.202136,13.887426,10.6912365,8.919646,9.831641,11.103306,14.613996,10.950105,8.971689,8.472618,8.588285,8.434476,11.592306,9.827653,11.033403,12.318822,14.770854,0.19762024,0.38184664,0.20848446,0.2737629,0.61411333,0.4268831,0.4000405,0.38232613,0.55589163,0.5121804,0.34715495,0.30410865,0.15990749,0.3204313,0.16874422,0.17539811,0.31935838,0.23091339,0.2913791,0.26308903,0.31872064,0.3313827,0.27804938,0.26097405,tizita,Tizita133.wav
-5.1404877e-06,7.8083355e-07,-1.8870144e-06,8.947051e-08,4.229515e-07,-2.6027786e-07,5.205557e-07,1.3013893e-07,1.7894102e-07,-3.2534732e-07,-2.6027786e-07,1.6267366e-07,-1.3176566e-06,-3.2534732e-08,-4.5548623e-07,-3.2534732e-08,0.0,-9.76042e-07,6.5069464e-08,-2.4401048e-08,40.136242,25.57142,19.464811,16.31303,11.580239,10.689296,11.5289135,12.891603,9.306786,8.819285,7.2594576,8.617486,9.133146,7.27847,8.300406,7.445133,8.662271,7.3546605,6.5321536,7.629432,0.3407717,0.30344084,0.38276687,0.44291866,0.5616224,0.59315974,0.4150075,0.36999357,0.3836037,0.44476599,0.59514815,0.38160095,0.2563051,0.20840181,0.23696156,0.27561608,0.262314,0.2788885,0.23218991,0.24848972,0.27846333,0.28607404,0.31417045,0.2279348,tizita,Tizita134.wav
